attrib1,attrib2,attrib3,class
0.725832,5.015083,1.206814,0
1.008999,4.60743,6.928758,0
9.823301,8.676536,0.392776,0
2.280503,1.089352,6.265365,0
2.395657,4.040409,4.561575,0
8.658351,1.663564,4.901356,0
1.644539,3.04242,9.058612,0
0.519601,2.5356,4.698909,0
8.896817,5.543019,8.261807,0
1.167013,2.150913,1.38344,0
4.677221,2.249024,2.892283,0
4.399311,2.373203,8.1681,0
9.611082,9.539493,2.230801,0
0.322582,2.222826,4.321933,0
2.880183,2.856314,0.23406,0
7.417898,8.546797,3.208927,0
0.751828,1.720265,9.517207,0
2.138533,2.696413,5.968187,0
0.075302,4.06599,7.857751,0
3.348358,0.161473,0.412072,0
5.033316,0.112854,2.841087,0
2.000372,3.545629,6.667329,0
0.631283,1.146473,2.357233,0
0.275372,2.967053,3.240727,0
3.167536,2.765645,5.856425,0
5.184568,0.963349,9.859796,0
5.986554,0.528313,2.952196,0
9.881891,4.736879,5.654027,1
3.841719,0.527982,9.701273,0
0.494477,1.004721,8.143904,0
1.497296,5.336193,0.463407,0
1.628405,3.344243,1.738962,0
5.788648,6.72598,3.922974,0
2.97026,2.602986,6.478114,0
2.17883,3.885269,6.846375,0
5.044674,1.235746,2.694219,0
0.063971,3.102135,9.844024,0
2.878873,3.301679,2.196916,0
5.807048,3.842823,3.744525,0
1.251424,0.402248,5.839987,0
2.753194,1.739506,8.123114,0
1.90016,3.215299,3.51782,0
1.158525,0.614543,7.134079,0
5.298515,0.948132,2.090817,0
0.25519,5.925552,8.56059,0
5.162981,5.280291,6.130853,0
7.618028,2.656366,2.422916,0
0.330058,5.403232,5.885256,0
0.608192,2.824649,8.976168,0
0.909899,7.924381,6.40013,0
2.717012,1.104017,1.988662,0
1.384598,4.87359,3.374011,0
3.826964,4.501825,6.063391,0
6.17795,0.693465,3.486533,0
0.191104,5.751625,7.967333,0
5.746327,6.960103,0.359162,0
1.168325,4.479821,9.284011,0
0.459072,6.064716,0.387834,0
3.947306,0.29234,2.269507,0
3.735069,0.083989,6.555334,0
9.264516,1.95378,2.30177,0
1.65744,4.380379,9.654937,0
4.107761,2.74213,3.770655,0
7.109066,7.426713,5.237738,0
1.635809,3.432211,3.675382,0
3.290346,3.957919,7.836778,0
4.155024,0.164489,6.298942,0
0.760701,5.340439,7.595859,0
3.232201,2.842443,5.758706,0
5.491385,0.104783,1.830818,0
7.766689,5.619289,1.654069,0
0.185271,0.119044,5.879569,0
2.509693,3.444215,2.290537,0
4.615524,2.911949,4.936308,0
5.215956,0.381719,1.750849,0
6.217988,0.060958,5.491742,0
0.530693,0.528177,5.640494,0
2.567449,3.303784,8.197829,0
2.859978,0.387119,0.414551,0
6.70156,4.953835,5.577416,1
7.415921,4.874337,0.653417,0
1.199761,3.722786,9.749869,0
1.318631,2.952967,2.265462,0
3.59717,3.387571,1.673397,0
2.442722,4.358299,4.417545,0
1.1807,4.107193,6.164952,0
4.705002,1.742266,8.578998,0
0.917589,1.038733,2.362107,0
2.026016,1.272864,7.020009,0
5.076076,1.318028,4.961195,0
0.252317,4.161836,4.859022,0
3.746008,7.331623,1.801071,0
0.368119,0.056364,3.416828,0
5.612722,4.075449,1.632481,0
0.524844,7.448681,1.114513,0
0.292213,3.459508,5.215624,0
0.896811,4.918452,9.077509,0
0.404515,1.194347,1.280157,0
6.741722,4.10482,6.15849,0
6.791473,9.596254,7.740387,0
3.196858,6.186071,9.070298,0
3.498262,0.42839,4.125907,0
0.051775,3.778279,8.37027,0
1.722781,3.209372,9.313414,0
6.968317,3.447066,1.441732,0
2.294678,0.098184,4.446072,0
0.661606,5.912568,3.334208,0
0.290916,4.981163,0.089921,0
5.587301,2.559865,6.407379,0
9.893888,8.658679,2.334398,0
8.164767,4.185213,7.304034,0
0.98512,1.067089,5.713916,0
0.756232,1.87652,5.141218,0
0.515511,0.181002,6.639207,0
4.00345,0.929296,8.781448,0
2.39545,8.870227,4.313101,0
1.194584,3.055278,4.678111,0
7.07238,1.739848,0.324357,1
4.43853,7.512673,3.089575,0
2.37713,1.540261,2.675775,0
4.008554,0.609906,0.180715,0
6.984388,0.101202,1.933007,0
2.051507,1.773223,7.406888,0
0.637318,1.075929,4.109443,0
4.612488,9.369769,9.519868,0
4.788398,9.481742,9.447568,0
1.023231,2.957075,9.138846,0
5.58028,1.882772,8.666857,0
3.567429,3.00818,3.133194,0
2.621209,3.664111,1.102321,0
4.046339,3.60216,3.799753,0
1.341064,3.116825,7.524151,0
1.709395,6.048264,4.488049,0
6.39395,7.918085,1.214336,0
4.107716,0.431788,6.137838,0
1.907854,1.430705,8.222344,0
3.255104,3.016137,5.311129,0
2.261884,4.193149,5.364143,0
3.52271,2.695554,5.99778,0
2.912054,2.964318,9.548589,0
1.104261,1.46764,5.993227,0
4.715158,1.770833,8.662004,0
0.605851,2.364218,9.486588,0
3.432837,7.341578,6.924581,0
0.187803,5.732313,8.472242,0
4.381369,2.661516,8.101992,0
2.163537,4.375969,6.40353,0
4.00103,1.860622,1.315202,0
4.290299,9.638777,2.788405,0
1.831693,4.516258,4.564842,0
4.053757,0.668697,0.730681,0
9.164683,1.033367,9.665439,0
5.581679,1.324107,4.43136,0
1.240033,4.756286,8.243381,0
0.294161,6.309456,9.437713,0
2.354821,0.439031,7.00573,0
1.425157,4.734754,0.850187,0
3.076966,2.978079,5.212506,0
1.67685,3.922886,0.980213,0
7.585712,4.713934,4.356336,1
0.911343,0.04328,4.401332,0
6.689698,4.348299,1.732766,0
3.702315,3.167463,9.055641,0
1.371659,3.684053,6.469829,1
2.576714,2.441256,6.194896,0
4.158282,1.883578,7.296288,0
3.666809,3.211056,4.259298,0
0.176779,3.497064,3.225618,0
3.563642,1.34594,0.22504,0
2.765973,2.433356,8.119159,0
3.992961,5.028958,7.04915,0
7.140099,8.921079,9.599081,0
1.218993,4.913982,8.988495,0
0.037924,6.647644,1.342284,0
2.820906,3.862445,0.748597,0
0.200635,5.054639,2.215205,0
5.095847,1.81368,4.187986,0
7.059045,8.612554,3.475303,0
1.350632,0.143773,6.213928,0
3.341185,2.921369,8.872752,0
0.947372,0.08772,2.397206,0
4.496779,3.82375,9.378366,0
0.309303,2.778866,7.919371,0
4.691612,0.649636,0.150192,0
4.119368,0.296016,5.698767,0
0.113841,1.207464,4.367763,0
6.851924,8.535949,1.78696,0
2.346135,3.058322,3.816747,0
3.803632,7.030559,1.084976,0
3.522508,2.653527,9.977986,1
1.376854,2.238794,3.125951,0
3.143826,0.91129,7.696544,0
1.302059,0.277303,1.411313,0
1.048148,2.821402,4.244741,0
6.367038,6.104599,8.423537,0
3.058674,3.625707,0.422034,0
9.866837,8.556953,8.496279,0
1.986759,2.905132,8.012162,0
9.716157,5.195549,9.39772,0
0.221493,0.195855,7.752202,0
0.754185,5.759157,7.6089,0
3.40683,3.623639,5.784997,1
5.753944,0.865447,2.928076,0
9.140387,7.951524,0.447127,0
7.249584,1.573919,2.039679,0
4.228263,1.170029,7.81469,0
1.628179,6.096246,9.633121,0
8.610724,9.926728,4.958911,0
5.120119,1.692333,5.348145,0
5.172345,9.286673,8.264493,0
1.250282,0.354,2.812271,0
2.181696,4.696952,8.4498,0
3.423549,2.686936,6.604213,0
0.77027,1.497744,8.692973,0
7.905156,9.339559,7.521008,0
1.820899,1.745469,8.379355,0
2.622365,4.234752,3.575512,0
0.335908,3.157645,9.391872,0
0.265315,6.342403,0.837963,0
0.021503,5.771808,8.829061,0
6.875643,1.756173,2.402354,0
3.733463,0.766467,5.88966,0
1.382555,2.52345,7.617372,0
0.1147,1.800871,4.266259,0
0.77433,0.135175,7.972022,0
9.163077,8.573637,5.027177,0
1.088327,5.271491,5.638892,0
2.294208,5.457357,9.132887,0
0.954115,5.554751,6.777537,0
3.024469,1.67221,4.36864,0
0.296876,1.860149,3.355032,0
7.342765,4.616178,4.148949,1
8.58497,2.669878,7.514047,0
5.132465,8.392948,9.599038,0
1.163075,4.312194,9.691182,0
4.341551,2.430502,2.101829,0
3.353651,2.004953,4.001707,0
3.577921,2.057493,9.182362,0
4.509123,1.1543,6.50446,0
6.129669,4.91948,2.236767,0
5.688338,4.891604,5.548316,0
6.971992,9.633186,6.340368,1
1.597097,4.025536,2.198789,0
3.528399,0.311914,9.737409,0
3.0252,7.73009,2.435309,1
2.716615,7.705971,5.242729,0
2.946326,3.235367,3.599467,0
8.244082,6.611119,2.449467,0
0.634154,5.907115,2.677793,0
4.740144,0.518932,1.230548,0
1.268927,3.772278,1.667036,0
2.199935,3.269215,0.006072,0
6.631824,8.133739,3.510277,0
0.121366,3.962769,2.308055,0
1.22389,4.358803,9.144753,0
3.339808,0.873448,5.190277,0
6.206648,0.562364,7.396336,0
4.607328,1.503431,6.267566,0
2.27484,7.521272,0.086284,0
2.187021,4.61195,9.173302,0
5.253506,1.466148,1.360656,0
6.591256,6.421162,3.007334,0
2.814841,3.399818,3.248514,0
0.108963,4.180361,0.952057,0
1.877469,5.015758,3.8429,0
6.382467,0.574663,9.433645,0
4.916478,0.613086,6.834913,0
4.167434,3.158384,1.34625,0
3.823515,7.435629,6.456547,0
0.936605,4.935597,3.407262,0
1.305786,0.385373,0.90563,0
4.477404,0.98635,5.868749,0
5.138191,4.275241,4.30479,0
0.10346,5.075298,7.242481,0
6.315077,0.508269,1.739505,0
4.97835,5.668811,5.805454,0
1.877235,4.886064,0.942317,0
3.445566,4.992946,5.053914,0
0.887091,1.533607,3.043572,0
1.797563,8.910719,6.099065,0
2.193269,4.098859,6.803906,0
2.688215,1.388865,3.712218,0
6.71279,4.644375,5.839565,0
4.129347,2.438502,8.718187,0
4.010856,1.785779,7.647241,0
2.513744,0.857114,5.164511,0
4.488376,1.948763,5.725621,0
0.378506,2.103306,0.627948,0
4.583335,1.785313,5.476892,0
0.542131,6.325803,6.404682,0
1.242113,5.708438,4.209344,0
1.881112,8.009083,7.902187,0
0.009863,5.067564,5.714793,0
2.984259,1.002681,0.231259,0
1.254723,8.240238,3.255998,0
3.546214,2.434034,8.277524,0
1.834987,2.340217,0.308802,0
1.89113,2.348575,2.502138,0
4.296087,1.809153,8.057752,1
9.115867,6.385457,1.679926,0
3.093228,0.596304,3.38079,0
3.047451,0.296994,1.969811,0
1.231198,4.671245,9.785894,0
1.049049,7.622366,0.359832,0
3.509748,1.777585,3.720872,0
2.906727,9.52991,9.815372,0
4.84077,0.816353,5.364817,0
1.174778,5.422433,0.21723,0
5.390344,0.605572,1.604176,0
4.25176,1.440282,7.340145,0
4.257314,4.53121,1.636342,0
2.497433,1.203588,4.369766,0
5.741992,9.345177,7.335821,0
2.033847,4.373446,5.592386,0
7.663171,5.149418,0.805668,0
0.574369,4.800633,6.301626,0
5.61846,1.076168,3.691862,0
4.495832,9.609815,4.635342,1
0.269637,2.247388,7.063495,0
1.351109,3.980965,9.892916,0
2.607763,2.197135,6.59759,0
1.080615,1.357021,8.498516,0
5.112155,8.26454,2.690552,0
3.438554,1.017012,8.905686,0
5.339123,8.932208,0.929237,0
0.049496,2.350247,2.894119,0
5.507759,2.127965,5.326635,0
2.130229,1.767073,8.943718,0
1.101075,1.763207,4.23494,0
4.290137,0.198526,2.632302,0
7.193231,9.884997,0.468748,0
3.201476,2.210068,8.346133,0
0.15646,0.803624,4.444478,0
1.2959,1.387612,6.816483,0
4.001849,2.003072,7.197429,0
8.682635,8.821969,4.902724,0
0.299299,5.846518,1.360807,0
1.261003,1.082789,9.983149,0
1.856009,1.183537,1.45451,0
2.013216,0.465244,7.774918,0
3.610737,6.815834,6.160826,0
0.607845,0.716433,6.908314,0
2.557466,4.33069,8.308023,0
2.111092,8.302731,3.258547,0
3.83133,2.462354,3.124754,0
0.260558,0.366251,4.664032,0
4.385711,2.438553,1.394895,0
2.67635,3.949069,6.75295,0
3.452659,2.560354,2.96282,0
4.605999,6.803282,0.443689,0
7.692338,8.133307,9.943013,0
3.016828,7.541647,3.56571,0
2.968345,9.543015,5.613544,1
8.953228,0.075648,1.37125,0
5.483097,9.332305,0.917429,0
0.010361,3.930095,7.929491,0
2.262797,4.115741,1.169787,0
2.095031,0.409163,6.548827,0
4.501005,0.754143,8.495563,0
7.893463,9.2688,1.842186,0
0.897183,5.636397,4.038215,0
4.818683,0.083579,6.745243,0
2.330242,2.520023,9.086327,0
2.055616,1.801043,8.70728,0
2.578082,3.945914,6.301507,0
0.579911,1.396034,9.192965,0
2.433667,1.679253,7.640994,0
1.876568,2.762692,8.15569,0
6.125802,0.313588,6.485865,0
8.558783,0.222345,4.333902,0
2.330749,3.975179,2.479638,0
9.542059,5.907248,5.480988,0
8.36112,3.001985,8.415503,0
4.133832,3.914795,6.591519,0
1.358603,3.165858,7.586419,0
0.503942,0.710597,2.092164,0
3.068856,6.290277,1.498479,0
0.821145,5.070479,7.095407,0
7.232367,7.254657,2.600684,0
5.092341,3.374921,8.884004,0
0.498673,7.984548,5.923324,0
0.517289,0.951739,6.184095,0
4.221895,2.629516,3.276661,0
1.06451,1.639156,1.996661,0
4.774976,4.608609,7.1368,1
2.802308,3.368419,0.601094,0
1.368475,2.47103,3.002756,0
4.012076,3.453128,6.256028,0
5.08043,1.102364,2.40118,0
0.221408,0.822201,2.806901,0
1.215037,1.929856,8.56743,0
5.08317,1.268546,3.337822,0
9.268366,0.191655,7.117994,0
0.820945,3.834222,8.83524,0
3.214232,1.840533,2.888174,0
6.368122,7.44151,6.608141,0
6.526481,9.403673,0.365758,0
0.338877,1.908627,0.279087,0
5.060772,3.209089,0.892713,0
9.856894,0.662052,2.667817,0
6.036023,0.39023,0.536562,0
3.636178,1.889115,0.41043,0
5.063654,0.488671,8.893258,0
5.182481,9.550322,3.230673,0
4.820584,1.671256,4.231349,0
1.211118,4.372533,6.373224,0
5.223549,0.782254,5.457957,0
1.882965,4.71297,3.374306,0
4.725141,1.677819,2.007806,0
1.756158,2.270179,3.593475,0
1.3246,8.978457,4.90927,0
0.202162,7.395869,7.465559,0
5.17323,5.617046,0.10905,1
6.558771,0.153328,7.013845,0
6.24048,8.075883,0.706569,0
1.317956,4.410678,6.708588,0
3.144783,6.173532,8.761963,0
2.169249,3.729364,4.197698,0
2.730767,3.912426,8.502831,0
3.81092,4.687372,4.360268,0
2.442487,3.720211,0.842154,0
1.725051,6.560957,1.609039,0
9.997795,4.076093,1.984695,0
8.705292,1.730728,8.072656,0
1.43879,4.141496,5.320053,0
4.406453,2.199461,7.672343,0
0.985108,2.294817,6.587846,0
3.992538,2.896972,8.386181,0
1.673652,4.410086,0.83127,0
1.875994,4.405441,5.847204,0
4.869779,1.124794,7.534327,0
1.801327,4.308248,4.484943,0
8.487293,6.430439,9.788466,0
1.125012,2.178501,8.261394,0
0.085833,6.02587,2.3668,0
3.478325,0.934917,8.230147,0
0.732638,5.593711,3.103484,0
4.265865,1.335952,7.461823,0
2.573884,9.995154,5.294479,0
7.384176,4.737956,6.26879,0
7.010147,9.542119,4.625301,1
8.168771,0.890811,2.027943,0
2.486385,2.68967,3.180008,0
9.041435,2.2451,9.414399,0
0.724187,3.421726,7.779461,0
0.966776,4.85807,0.716164,0
1.467494,2.204893,5.712887,0
0.424085,5.133469,5.105564,0
1.265345,1.969858,0.343437,0
0.862271,4.755906,2.642236,0
0.732523,4.587643,1.462941,0
7.250615,6.628209,1.274712,0
7.794939,5.439983,0.535859,0
3.804371,0.370587,2.811581,0
3.046514,5.050583,6.089406,0
4.343517,0.759396,9.471946,0
2.523772,2.981007,3.825845,0
5.841933,0.077603,9.833812,0
3.618448,3.098661,3.099315,0
2.611886,0.762912,8.859717,0
4.339538,0.834261,8.585965,0
2.054416,0.725206,4.524166,0
5.234255,4.668938,1.579485,1
2.15906,1.076911,2.095683,0
1.41636,0.364506,2.381185,0
6.942523,4.08041,8.050259,0
2.33388,3.258603,0.406034,0
3.769673,2.341925,8.747635,0
0.95094,3.894178,5.249921,0
8.65734,0.063769,8.655948,0
2.423152,2.56642,1.170103,0
2.473224,0.363779,9.795023,0
4.375103,2.470273,8.297218,0
0.265218,4.78051,7.508003,0
2.982849,0.138437,4.210328,0
1.07134,2.042224,7.086039,0
3.005654,2.868251,6.618108,0
2.02968,4.184791,9.620213,0
1.165414,4.427482,0.458912,0
0.288392,0.480283,3.772769,0
3.241322,9.874083,7.319999,0
1.416276,3.431182,2.974427,0
0.105806,6.300835,2.254442,0
1.409882,6.920358,1.303354,0
7.547913,2.707213,2.012262,0
4.910855,0.833267,1.825986,0
2.40447,0.879292,5.847394,0
0.773071,0.988735,7.382598,0
2.280651,1.609369,9.860982,0
0.337777,1.60102,7.190622,0
3.31822,1.527135,9.673439,0
9.57436,1.732147,8.255456,0
5.069558,1.55268,6.819501,0
0.92867,7.314616,3.811803,0
6.885965,6.945118,2.012561,0
5.673348,1.210251,9.659117,0
3.389326,2.740289,7.478877,0
4.6811,1.490001,8.631844,0
2.307168,9.252362,9.585402,0
1.375982,1.008259,4.243491,0
1.430782,2.890359,7.502192,0
3.212391,2.200693,2.636085,0
8.721091,4.166522,9.895244,1
2.297009,0.164026,2.48978,0
1.545969,0.162579,2.265112,0
9.804545,3.376114,8.869847,0
1.317497,0.266064,9.845581,0
9.520959,9.264563,3.474942,0
4.000051,9.823566,8.502123,0
4.088492,2.570239,0.611748,0
5.576351,1.409982,5.699086,0
7.112459,6.696448,2.088253,0
3.812496,2.457196,2.23876,0
2.282533,1.18991,6.416723,0
7.157971,2.40011,0.790744,0
0.074009,0.385999,8.36198,0
2.240689,4.619745,9.068032,0
0.32397,7.307829,3.507481,0
0.946477,2.705888,0.420401,0
1.099263,5.508391,6.234249,0
0.855797,5.657037,2.042341,0
0.611683,1.490597,2.908797,0
2.439719,2.988977,4.924254,0
1.274344,2.974082,4.110255,0
6.902839,1.840405,1.340402,0
2.387037,1.87262,5.542628,0
5.507465,0.966119,0.687666,0
2.786508,1.17485,4.880938,0
4.214293,1.838771,2.37577,0
1.581258,4.75886,9.543609,0
3.005794,0.431274,3.603249,0
0.742781,7.461726,2.308722,0
2.082762,3.968564,0.338369,0
1.46216,2.871442,7.612595,0
0.03641,2.800082,8.784641,0
6.406039,2.891627,0.15017,0
6.261486,5.550071,4.363042,0
6.132916,3.115952,2.314146,0
0.220437,3.303157,5.831801,0
4.802484,0.427707,2.424297,0
3.187341,2.699239,6.055195,0
1.332251,3.237262,0.53143,0
5.43925,0.599329,9.4975,0
4.491805,2.012218,7.096218,0
0.689756,3.085887,5.07387,0
2.743536,0.109894,7.781127,0
7.429766,2.043349,6.654204,0
4.579124,5.457021,1.194183,0
2.107209,3.877558,8.795282,0
8.949687,7.856538,7.812143,0
5.204614,0.172971,6.427639,0
6.838505,0.024182,4.274313,0
1.70994,3.179042,5.193835,0
5.552817,3.920715,1.346864,0
6.741559,1.266365,8.305626,0
1.638294,2.929079,8.34317,0
8.934697,5.740684,0.259865,1
0.556821,3.659251,3.101021,0
1.474826,0.388211,4.803761,0
6.051029,5.437364,5.134343,0
2.412156,2.187441,0.831969,0
2.233006,2.96222,9.932499,0
2.010993,3.416792,2.807256,0
1.518305,4.87016,9.468071,0
4.59546,1.230653,0.048731,0
8.960065,1.113282,4.929022,0
0.330309,2.873242,7.282486,0
0.352226,2.699523,0.87788,0
2.614732,6.987992,2.322216,0
2.790754,3.021366,3.415716,0
2.584897,3.247286,6.094281,0
4.921453,2.068765,8.280549,0
0.327691,0.982613,5.891269,0
8.416139,1.698136,7.807069,0
3.027323,9.577434,3.639023,0
6.339534,6.118856,5.021694,0
9.874761,8.973523,7.794385,0
2.960043,2.034132,6.921145,0
0.901389,4.208861,3.624951,0
1.156722,3.674154,8.731107,0
1.04371,0.278614,9.746497,0
3.005545,1.465763,9.759633,0
1.683474,0.684139,2.993908,0
3.940734,0.782245,1.19658,0
5.927832,8.064518,1.245137,0
4.479152,1.166748,9.727718,0
2.031356,0.90285,8.315203,0
3.372606,1.64567,5.612222,0
3.941458,2.563525,7.250438,0
0.090552,2.280609,7.731301,0
3.459108,6.063459,4.688176,0
2.097743,3.381192,5.736018,0
2.387346,3.960018,8.711166,0
5.587163,6.655169,4.79404,1
2.9393,0.056176,8.547482,0
4.483133,3.586709,8.008184,0
0.352883,5.598999,0.069976,0
4.457328,2.415342,6.995713,0
2.895399,1.195002,6.037812,0
4.89656,2.335219,7.109653,0
0.792472,3.372427,5.272477,0
3.034936,3.391364,2.866588,0
1.782189,1.42031,8.412841,0
1.915545,4.238646,0.800937,0
2.200357,3.132344,8.196618,0
1.730679,6.651,0.821435,0
1.522273,3.983773,7.83908,0
7.544826,8.620773,4.012962,0
2.429761,1.596335,9.913828,0
9.195321,0.135852,8.17739,0
3.016412,2.930413,4.594442,0
6.317507,7.338899,4.824689,1
2.182042,4.408942,5.212481,0
1.606618,0.30003,4.005181,0
3.367398,3.064016,9.491753,0
0.003287,4.516381,7.938725,0
8.332724,7.127622,0.600165,1
7.970524,6.27339,7.980271,0
0.117293,6.634965,4.203438,0
4.041658,2.126477,6.620525,0
1.85772,3.960958,3.896339,0
1.959195,1.074846,9.628607,0
1.859102,0.858182,7.903727,0
4.395714,0.371406,8.997551,0
1.901651,1.806654,2.389538,0
3.055083,0.681086,4.517248,0
1.176006,5.256784,1.829334,0
3.985329,1.82117,2.633477,0
2.032309,2.22516,4.55233,0
3.012907,2.251672,3.724351,0
9.255764,5.908854,0.991501,0
2.616831,2.131011,6.653579,0
1.247794,4.687127,7.105105,0
3.924262,2.914948,7.932678,0
2.307996,1.937607,3.33557,0
0.703675,3.678502,2.721461,0
1.528677,3.646387,4.993991,0
3.159457,1.520648,0.410407,0
2.286533,4.418305,9.239543,0
4.13273,2.375996,7.926875,0
4.10855,0.373521,9.608312,0
4.247088,2.233557,4.642854,0
1.181282,8.255073,3.804898,0
2.432339,3.053151,5.258199,0
4.155628,0.747767,1.467544,0
1.907728,1.16121,8.324016,0
0.098032,1.664151,3.829231,0
3.069041,1.093325,6.928116,0
1.979285,1.890705,2.666701,0
3.619954,3.118885,9.51814,0
0.723768,2.981529,2.42235,0
2.655691,6.170227,5.698967,1
5.919146,0.993539,7.151576,0
7.576276,8.129042,8.043635,0
1.91428,4.281006,2.008636,0
2.065228,2.111635,0.068425,0
1.20133,0.736836,5.239192,0
1.432096,3.196931,5.70862,0
3.222743,1.848306,4.019793,0
9.206636,2.909851,5.778696,0
0.906609,7.828367,8.074885,0
2.558803,2.656009,1.153545,0
1.984477,0.520629,5.78667,0
8.221417,3.39349,5.950684,0
3.51296,3.174783,4.155865,0
4.954919,1.293956,7.420789,0
6.216646,0.83029,3.777709,0
6.53421,5.656227,2.071933,0
8.449,7.992005,3.302839,0
0.161599,5.443072,1.338102,0
1.535333,1.646495,7.235922,0
3.398771,3.528781,1.045694,0
1.55604,0.883537,9.966135,0
0.029501,5.770422,4.211216,0
5.553879,0.921746,4.00684,0
7.538336,1.988479,4.704723,1
2.020816,0.630387,2.271602,0
2.768504,2.246136,6.135057,0
2.031705,4.158353,7.103491,0
1.407037,5.292842,5.065162,0
5.180331,8.863746,6.273463,1
3.484776,3.76694,8.866972,0
3.905269,1.99136,2.407885,0
3.836459,0.303976,9.643103,0
0.704317,5.193038,5.483277,0
5.306359,5.545076,3.248537,0
1.001098,3.285912,9.529301,0
0.078263,3.207102,8.79854,0
4.323812,2.65908,4.941996,0
4.890108,1.491405,5.819023,0
5.813035,1.549944,6.003618,0
9.629957,0.755265,4.683604,0
2.944445,2.422142,5.336092,0
2.249886,3.303176,1.627682,0
4.93964,0.160006,6.529027,0
1.304127,4.769226,0.534184,0
